10,250,4.821184
10,300,4.290461
10,350,3.432564
10,400,3.005604
10,450,2.656701
10,500,2.515964
10,550,2.230047
10,600,2.042573
10,800,2.578924
10,900,2.101322
10,1000,1.899936
10,1100,1.792687
10,1200,1.596925
10,1300,1.4557
10,1400,1.357015
10,1500,1.263889
10,1600,1.231331
15,250,7.412772
15,300,5.933079
15,350,5.269102
15,400,4.440751
15,450,3.930102
15,500,3.61615
15,550,3.233237
15,600,3.02994
15,800,3.660477
15,900,3.164054
15,1000,2.800231
15,1100,2.568055
15,1200,2.339574
15,1300,2.165655
15,1400,2.089541
15,1500,1.926962
15,1600,1.79158
20,250,9.680206
20,300,7.828823
20,350,7.087388
20,400,5.890906
20,450,5.426453
20,500,4.911644
20,550,4.272845
20,600,4.093081
20,800,4.696222
20,900,4.15294
20,1000,3.873458
20,1100,3.382776
20,1200,3.142793
20,1300,2.860786
20,1400,2.676169
20,1500,2.598794
20,1600,2.34097
25,250,12.043966
25,300,9.750606
25,350,8.586533
25,400,7.455237
25,450,6.540893
25,500,6.079905
25,550,5.344968
25,600,5.058497
25,800,5.819753
25,900,5.42856
25,1000,4.650327
25,1100,4.254247
25,1200,4.067381
25,1300,3.576069
25,1400,3.563807
25,1500,3.115602
25,1600,2.902615
30,250,14.335479
30,300,12.181298
30,350,10.115133
30,400,8.985386
30,450,8.198393
30,500,7.224923
30,550,6.605127
30,600,5.836601
30,800,6.963644
30,900,6.355252
30,1000,5.543641
30,1100,5.098646
30,1200,4.732945
30,1300,4.535359
30,1400,4.011516
30,1500,3.706485
30,1600,3.483079
35,250,16.762963
35,300,14.005903
35,350,12.511748
35,400,10.349341
35,450,9.415831
35,500,8.304432
35,550,7.609004
35,600,6.952773
35,800,8.277776
35,900,7.497291
35,1000,6.896
35,1100,6.112798
35,1200,5.423275
35,1300,5.246616
35,1400,4.673746
35,1500,4.458785
35,1600,4.104214
40,250,20.224147
40,300,15.777034
40,350,14.066207
40,400,12.019363
40,450,10.706526
40,500,9.526242
40,550,8.649337
40,600,7.918958
40,800,9.985715
40,900,8.275398
40,1000,7.396288
40,1100,6.851483
40,1200,6.162469
40,1300,5.890701
40,1400,5.622308
40,1500,4.93152
40,1600,4.636862
45,250,21.419578
45,300,18.169268
45,350,15.04363
45,400,13.325628
45,450,11.817048
45,500,10.815213
45,550,9.712872
45,600,8.948837
45,800,10.645831
45,900,9.548873
45,1000,8.649399
45,1100,7.638026
45,1200,6.929588
45,1300,6.579633
45,1400,5.951478
45,1500,5.64629
45,1600,5.295926
50,250,24.069027
50,300,19.442174
50,350,17.216754
50,400,14.760517
50,450,13.801975
50,500,11.585412
50,550,10.744445
50,600,10.112066
50,800,11.928903
50,900,10.613792
50,1000,9.318682
50,1100,8.456346
50,1200,7.886349
50,1300,7.1178
50,1400,7.006915
50,1500,6.151044
50,1600,5.77314
55,250,25.957471
55,300,21.71884
55,350,18.59955
55,400,16.167394
55,450,14.156866
55,500,13.236528
55,550,11.775252
55,600,10.574258
55,800,13.00307
55,900,11.400658
55,1000,10.420042
55,1100,9.395641
55,1200,8.600014
55,1300,8.256004
55,1400,7.520319
55,1500,6.757645
55,1600,6.346207
60,250,28.656673
60,300,24.597228
60,350,20.44179
60,400,17.654158
60,450,16.314703
60,500,13.927651
60,550,12.78965
60,600,11.747249
60,800,13.910248
60,900,12.744246
60,1000,11.514464
60,1100,10.07072
60,1200,9.346664
60,1300,9.166186
60,1400,7.901823
60,1500,7.853582
60,1600,6.917101
65,250,31.310721
65,300,25.420128
65,350,22.214327
65,400,19.624354
65,450,17.26754
65,500,15.677999
65,550,13.933661
65,600,13.271826
65,800,15.591436
65,900,13.462955
65,1000,12.923266
65,1100,11.034891
65,1200,10.329869
65,1300,9.296355
65,1400,8.674527
65,1500,8.218389
65,1600,7.671345
70,250,33.587503
70,300,28.376661
70,350,24.613173
70,400,20.516871
70,450,18.932311
70,500,16.304981
70,550,15.036053
70,600,13.738064
70,800,16.539826
70,900,14.484025
70,1000,13.191772
70,1100,12.356703
70,1200,10.831263
70,1300,10.029406
70,1400,9.204357
70,1500,8.867457
70,1600,8.081623
75,250,36.710951
75,300,29.703169
75,350,25.483269
75,400,22.170876
