10,250,4.821184
15,250,7.412772
20,250,9.680206
25,250,12.043966
30,250,14.335479
35,250,16.762963
40,250,20.224147
45,250,21.419578
50,250,24.069027
55,250,25.957471
60,250,28.656673
65,250,31.310721
70,250,33.587503
75,250,36.710951
80,250,37.81022
85,250,40.01692
90,250,42.651292
95,250,44.99874
100,250,47.469067
10,300,4.290461
15,300,5.933079
20,300,7.828823
25,300,9.750606
30,300,12.181298
35,300,14.005903
40,300,15.777034
45,300,18.169268
50,300,19.442174
55,300,21.71884
60,300,24.597228
65,300,25.420128
70,300,28.376661
75,300,29.703169
80,300,31.812352
85,300,33.437976
90,300,35.280381
95,300,37.228945
100,300,40.630829
10,350,3.432564
15,350,5.269102
20,350,7.087388
25,350,8.586533
30,350,10.115133
35,350,12.511748
40,350,14.066207
45,350,15.04363
50,350,17.216754
55,350,18.59955
60,350,20.44179
65,350,22.214327
70,350,24.613173
75,350,25.483269
80,350,26.885576
85,350,29.976804
90,350,30.311314
95,350,33.428396
100,350,33.685348
10,400,3.005604
15,400,4.440751
20,400,5.890906
25,400,7.455237
30,400,8.985386
35,400,10.349341
40,400,12.019363
45,400,13.325628
50,400,14.760517
55,400,16.167394
60,400,17.654158
65,400,19.624354
70,400,20.516871
75,400,22.170876
80,400,23.855655
85,400,25.879272
90,400,26.283935
95,400,28.27022
100,400,29.289821
10,450,2.656701
15,450,3.930102
20,450,5.426453
25,450,6.540893
30,450,8.198393
35,450,9.415831
40,450,10.706526
45,450,11.817048
50,450,13.801975
55,450,14.156866
60,450,16.314703
65,450,17.26754
70,450,18.932311
75,450,19.530557
80,450,20.770655
85,450,22.336249
90,450,23.280624
95,450,25.057103
100,450,26.681773
10,500,2.515964
15,500,3.61615
20,500,4.911644
25,500,6.079905
30,500,7.224923
35,500,8.304432
40,500,9.526242
45,500,10.815213
50,500,11.585412
55,500,13.236528
60,500,13.927651
65,500,15.677999
70,500,16.304981
75,500,17.990168
80,500,19.298242
85,500,21.122492
90,500,21.457524
95,500,23.411381
100,500,23.825402
10,550,2.230047
15,550,3.233237
20,550,4.272845
25,550,5.344968
30,550,6.605127
35,550,7.609004
40,550,8.649337
45,550,9.712872
50,550,10.744445
55,550,11.775252
60,550,12.78965
65,550,13.933661
70,550,15.036053
75,550,16.173105
80,550,17.365838
85,550,18.154851
90,550,19.549594
95,550,20.205805
100,550,21.203773
10,600,2.042573
15,600,3.02994
20,600,4.093081
25,600,5.058497
30,600,5.836601
35,600,6.952773
40,600,7.918958
45,600,8.948837
50,600,10.112066
55,600,10.574258
60,600,11.747249
65,600,13.271826
70,600,13.738064
75,600,14.760017
80,600,15.775292
85,600,16.362591
90,600,17.542037
95,600,18.255404
100,600,20.156952
