800,0.9175,0.4408
900,0.93,0.4617
1000,0.9548,0.5907
1100,0.99,0.7
1200,1.015,0.7923
1300,1.0525,0.932
1400,1.0878,1.0829
1500,1.1275,1.2652
1600,1.1528,1.4215
800,0.9172,0.4402
900,0.932,0.4621
1000,0.9545,0.5902
1100,0.991,0.72
1200,1.012,0.792
1300,1.0526,0.9322
1400,1.0874,1.0825
1500,1.1273,1.2649
1600,1.1528,1.4216
