1000000,250,4.821184
1000000,300,4.290461
1000000,350,3.432564
1000000,400,3.005604
1000000,450,2.656701
1000000,500,2.515964
1000000,550,2.230047
1000000,600,2.042573
1000000,800,2.578924
1000000,900,2.101322
1000000,1000,1.899936
1000000,1100,1.792687
1000000,1200,1.596925
1000000,1300,1.4557
1000000,1400,1.357015
1000000,1500,1.263889
1000000,1600,1.231331
1500000,250,7.412772
1500000,300,5.933079
1500000,350,5.269102
1500000,400,4.440751
1500000,450,3.930102
1500000,500,3.61615
1500000,550,3.233237
1500000,600,3.02994
1500000,800,3.660477
1500000,900,3.164054
1500000,1000,2.800231
1500000,1100,2.568055
1500000,1200,2.339574
1500000,1300,2.165655
1500000,1400,2.089541
1500000,1500,1.926962
1500000,1600,1.79158
2000000,250,9.680206
2000000,300,7.828823
2000000,350,7.087388
2000000,400,5.890906
2000000,450,5.426453
2000000,500,4.911644
2000000,550,4.272845
2000000,600,4.093081
2000000,800,4.696222
2000000,900,4.15294
2000000,1000,3.873458
2000000,1100,3.382776
2000000,1200,3.142793
2000000,1300,2.860786
2000000,1400,2.676169
2000000,1500,2.598794
2000000,1600,2.34097
2500000,250,12.043966
2500000,300,9.750606
2500000,350,8.586533
2500000,400,7.455237
2500000,450,6.540893
2500000,500,6.079905
2500000,550,5.344968
2500000,600,5.058497
2500000,800,5.819753
2500000,900,5.42856
2500000,1000,4.650327
2500000,1100,4.254247
2500000,1200,4.067381
2500000,1300,3.576069
2500000,1400,3.563807
2500000,1500,3.115602
2500000,1600,2.902615
3000000,250,14.335479
3000000,300,12.181298
3000000,350,10.115133
3000000,400,8.985386
3000000,450,8.198393
3000000,500,7.224923
3000000,550,6.605127
3000000,600,5.836601
3000000,800,6.963644
3000000,900,6.355252
3000000,1000,5.543641
3000000,1100,5.098646
3000000,1200,4.732945
3000000,1300,4.535359
3000000,1400,4.011516
3000000,1500,3.706485
3000000,1600,3.483079
350,250,16.762963
350,300,14.005903
350,350,12.511748
350,400,10.349341
350,450,9.415831
350,500,8.304432
350,550,7.609004
350,600,6.952773
350,800,8.277776
350,900,7.497291
350,1000,6.896
350,1100,6.112798
350,1200,5.423275
350,1300,5.246616
350,1400,4.673746
350,1500,4.458785
350,1600,4.104214
400,250,20.224147
400,300,15.777034
400,350,14.066207
400,400,12.019363
400,450,10.706526
400,500,9.526242
400,550,8.649337
400,600,7.918958
400,800,9.985715
400,900,8.275398
400,1000,7.396288
400,1100,6.851483
400,1200,6.162469
400,1300,5.890701
400,1400,5.622308
400,1500,4.93152
400,1600,4.636862
450,250,21.419578
450,300,18.169268
450,350,15.04363
450,400,13.325628
450,450,11.817048
450,500,10.815213
450,550,9.712872
450,600,8.948837
450,800,10.645831
450,900,9.548873
450,1000,8.649399
450,1100,7.638026
450,1200,6.929588
450,1300,6.579633
450,1400,5.951478
450,1500,5.64629
450,1600,5.295926
500,250,24.069027
500,300,19.442174
500,350,17.216754
500,400,14.760517
500,450,13.801975
500,500,11.585412
500,550,10.744445
500,600,10.112066
500,800,11.928903
500,900,10.613792
500,1000,9.318682
500,1100,8.456346
500,1200,7.886349
500,1300,7.1178
500,1400,7.006915
500,1500,6.151044
500,1600,5.77314
550,250,25.957471
550,300,21.71884
550,350,18.59955
550,400,16.167394
550,450,14.156866
550,500,13.236528
550,550,11.775252
550,600,10.574258
550,800,13.00307
550,900,11.400658
550,1000,10.420042
550,1100,9.395641
550,1200,8.600014
550,1300,8.256004
550,1400,7.520319
550,1500,6.757645
550,1600,6.346207
600,250,28.656673
600,300,24.597228
600,350,20.44179
600,400,17.654158
600,450,16.314703
600,500,13.927651
600,550,12.78965
600,600,11.747249
600,800,13.910248
600,900,12.744246
600,1000,11.514464
600,1100,10.07072
600,1200,9.346664
600,1300,9.166186
600,1400,7.901823
600,1500,7.853582
600,1600,6.917101
650,250,31.310721
650,300,25.420128
650,350,22.214327
650,400,19.624354
650,450,17.26754
650,500,15.677999
650,550,13.933661
650,600,13.271826
650,800,15.591436
650,900,13.462955
650,1000,12.923266
650,1100,11.034891
650,1200,10.329869
650,1300,9.296355
650,1400,8.674527
650,1500,8.218389
650,1600,7.671345
700,250,33.587503
700,300,28.376661
700,350,24.613173
700,400,20.516871
700,450,18.932311
700,500,16.304981
700,550,15.036053
700,600,13.738064
700,800,16.539826
700,900,14.484025
700,1000,13.191772
700,1100,12.356703
700,1200,10.831263
700,1300,10.029406
700,1400,9.204357
700,1500,8.867457
700,1600,8.081623
750,250,36.710951
750,300,29.703169
750,350,25.483269
750,400,22.170876
750,450,19.530557
750,500,17.990168
750,550,16.173105
750,600,14.760017
750,800,17.548525
750,900,15.470053
750,1000,14.496643
750,1100,12.829759
750,1200,11.510037
750,1300,10.74639
750,1400,9.850348
750,1500,9.738765
750,1600,8.727809
800,250,37.81022
800,300,31.812352
800,350,26.885576
800,400,23.855655
800,450,20.770655
800,500,19.298242
800,550,17.365838
800,600,15.775292
800,800,19.305798
800,900,17.254849
800,1000,14.99598
800,1100,13.524929
800,1200,12.387281
800,1300,11.868358
800,1400,10.535433
800,1500,10.03046
800,1600,9.435335
850,250,40.01692
850,300,33.437976
850,350,29.976804
850,400,25.879272
850,450,22.336249
850,500,21.122492
850,550,18.154851
850,600,16.362591
850,800,19.787085
850,900,17.593837
850,1000,15.945121
850,1100,14.731752
850,1200,13.081504
850,1300,12.580379
850,1400,11.781318
850,1500,10.872
850,1600,10.313196
,,42.651292
,,35.280381
,,30.311314
,,26.283935
,,23.280624
,,21.457524
,,19.549594
,,17.542037
,,20.991897
,,18.744811
,,16.700792
,,15.375214
,,13.848309
,,12.987099
,,12.111487
,,11.272356
,,10.74764
,,44.99874
,,37.228945
,,33.428396
,,28.27022
,,25.057103
,,23.411381
,,20.205805
,,18.255404
,,23.171856
,,19.595295
,,17.614996
,,16.112226
,,14.724963
,,13.644177
,,12.618068
,,11.775584
,,10.966711
,,47.469067
,,40.630829
,,33.685348
,,29.289821
,,26.681773
,,23.825402
,,21.203773
,,20.156952
,,23.228422
,,20.869924
,,18.75951
,,16.937435
,,15.653993
,,14.462117
,,13.581627
,,12.515865
,,11.537934
