0.0408,0.038917965,0.001882035
0.0476,0.046659048,0.000940952
0.0541,0.054344562,-0.000244562
0.0621,0.063717189,-0.001617189
0.0774,0.079316509,-0.001916509
0.0975,0.099509126,-0.002009126
0.1215,0.122352779,-0.000852779
0.1488,0.148548727,0.000251273
0.0408,0.038909786,0.001890214
0.0473,0.046668861,0.000631139
0.0542,0.054333124,-0.000133124
0.0623,0.063703947,-0.001403947
0.0776,0.079300836,-0.001700836
0.0985,0.099509126,-0.001009126
0.1225,0.122309735,0.000190265
0.1515,0.148548727,0.002951273
0.0409,0.038909786,0.001990214
0.0474,0.046659048,0.000740952
0.0538,0.054344562,-0.000544562
0.0623,0.063717189,-0.001417189
0.077,0.079316509,-0.002316509
0.0975,0.099416616,-0.001916616
0.1212,0.122352779,-0.001152779
0.1496,0.148548727,0.001051273
0.0421,0.038909786,0.003190214
0.0491,0.046639426,0.002460574
0.0549,0.054321686,0.000578314
0.0636,0.063717189,-0.000117189
0.0794,0.079300836,9.92E-05
0.1001,0.099453614,0.000646386
0.125,0.122309735,0.002690265
0.1532,0.148523956,0.004676044
0.0404,0.038917965,0.001482035
0.0472,0.046629616,0.000570384
0.0539,0.054333124,-0.000433124
0.0621,0.063717189,-0.001617189
0.0773,0.079316509,-0.002016509
0.0974,0.099416616,-0.002016616
0.1201,0.122331256,-0.002231256
0.1489,0.148548727,0.000351273
0.0407,0.038917965,0.001782035
0.047,0.046619808,0.000380192
0.0536,0.054356002,-0.000756002
0.062,0.063717189,-0.001717189
0.0771,0.079300836,-0.002200836
0.0974,0.099398119,-0.001998119
0.1218,0.122331256,-0.000531256
0.1501,0.148523956,0.001576044
