0.5277,0.504039015,0.023660985
0.6009,0.589323133,0.011576867
0.7063,0.697716039,0.008583961
0.8377,0.83869697,-0.00099697
0.9649,0.966274515,-0.001374515
1.131,1.13510855,-0.00410855
1.3243,1.322934592,0.001365408
1.5442,1.530253503,0.013946497
1.7379,1.715033885,0.022866115
0.5237,0.504039015,0.019660985
0.5899,0.589184864,0.000715136
0.6899,0.697873624,-0.007973624
0.7966,0.83869697,-0.04209697
0.9331,0.966878024,-0.033778024
1.101,1.136012838,-0.035012838
1.2921,1.323187027,-0.031087027
1.5476,1.529132587,0.018467413
1.7289,1.714728,0.014172
0.5182,0.504039015,0.014160985
0.6041,0.589323133,0.014776867
0.6807,0.698031225,-0.017331225
0.8428,0.83869697,0.00410303
0.964,0.967280462,-0.003280462
1.1369,1.136238964,0.000661036
1.3305,1.324196999,0.006303001
1.5332,1.529692995,0.003507005
1.7478,1.714728,0.033072
0.51,0.504039015,0.005960985
0.5807,0.589323133,-0.008623133
0.6931,0.697716039,-0.004616039
0.8241,0.83869697,-0.01459697
0.9451,0.966878024,-0.021778024
1.1279,1.13510855,-0.00720855
1.3097,1.322429791,-0.012729791
1.4765,1.528572278,-0.052072278
1.7166,1.714728,0.001872
0.5251,0.504039015,0.021060985
0.605,0.58904661,0.01595339
0.6812,0.697873624,-0.016673624
0.8349,0.837976633,-0.003076633
0.9546,0.967280462,-0.012680462
1.1276,1.136238964,-0.008638964
1.3168,1.323187027,-0.006387027
1.5368,1.529132587,0.007667413
1.7389,1.713810507,0.025089493
0.5251,0.504039015,0.021060985
0.6036,0.589184864,0.014415136
0.7077,0.697716039,0.009983961
0.8409,0.83869697,0.00220303
0.9635,0.96748171,-0.00398171
1.1312,1.136238964,-0.005038964
1.323,1.323691967,-0.000691967
1.5369,1.529412779,0.007487221
1.722,1.714422143,0.007577857
